Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Physical_Activity,Learning_Disabilities,Gender,Exam_Score,School_Type_Public,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Scholarship_Score,Grant_Eligible,Grant_Percent,Grant_Amount
17,100,2.0,2.0,0,8,63,0.0,1,1,0.0,1.0,2.0,5,0,1,71,0.0,1.0,0.0,0.0,1.0,80.69087688219663,1,85,33150000
17,83,0.0,1.0,0,6,64,1.0,1,1,1.0,1.0,2.0,4,0,0,65,0.0,1.0,0.0,0.0,1.0,65.63330380868024,0,0,0
24,62,1.0,0.0,1,7,50,1.0,1,1,2.0,2.0,0.0,2,0,1,64,0.0,0.0,1.0,0.0,1.0,64.48184233835252,0,0,0
19,83,2.0,0.0,1,8,54,1.0,1,1,0.0,1.0,2.0,4,0,1,66,0.0,1.0,0.0,1.0,0.0,80.33658104517272,1,85,33150000
16,71,0.0,0.0,1,6,59,2.0,1,1,0.0,2.0,2.0,3,0,1,82,1.0,0.0,1.0,0.0,1.0,80.95659875996458,1,85,33150000
30,61,0.0,2.0,1,8,82,0.0,1,2,0.0,2.0,1.0,3,0,0,68,1.0,0.0,1.0,0.0,1.0,69.0876882196634,0,0,0
15,93,1.0,1.0,0,8,61,2.0,1,1,1.0,1.0,1.0,4,0,0,67,1.0,1.0,0.0,0.0,1.0,76.43932683790965,1,80,31200000
20,71,0.0,2.0,1,6,56,2.0,1,5,1.0,1.0,2.0,5,0,1,68,0.0,0.0,0.0,0.0,1.0,70.85916740478298,1,75,29250000
24,92,0.0,2.0,1,5,81,1.0,1,2,0.0,1.0,0.0,3,1,1,69,0.0,1.0,0.0,0.0,1.0,76.88219663418954,1,80,31200000
10,72,1.0,1.0,1,6,83,1.0,1,0,1.0,1.0,2.0,4,0,1,63,1.0,1.0,0.0,0.0,1.0,63.95039858281664,0,0,0
23,68,1.0,2.0,0,7,53,2.0,1,3,2.0,1.0,1.0,3,0,0,66,1.0,1.0,0.0,1.0,0.0,70.59344552701505,1,75,29250000
14,99,1.0,1.0,0,7,89,2.0,0,0,1.0,1.0,2.0,2,0,0,68,0.0,0.0,1.0,0.0,0.0,77.59078830823736,1,80,31200000
25,74,2.0,1.0,1,9,80,1.0,1,4,1.0,1.0,2.0,3,0,0,71,1.0,0.0,0.0,1.0,0.0,79.62798937112488,1,80,31200000
14,84,1.0,2.0,1,6,70,2.0,1,2,2.0,1.0,2.0,3,0,0,69,1.0,0.0,0.0,0.0,1.0,71.03631532329496,1,75,29250000
24,84,0.0,1.0,1,6,99,1.0,1,1,1.0,2.0,2.0,2,0,0,70,1.0,0.0,1.0,0.0,0.0,71.56775907883082,1,75,29250000
27,82,1.0,1.0,0,8,51,2.0,1,3,2.0,1.0,1.0,2,0,1,70,1.0,0.0,0.0,0.0,1.0,76.97077059344552,1,80,31200000
25,97,1.0,1.0,1,6,77,0.0,1,1,0.0,2.0,2.0,4,0,1,73,0.0,0.0,1.0,0.0,1.0,80.33658104517272,1,85,33150000
22,87,1.0,2.0,1,6,58,1.0,1,0,0.0,1.0,1.0,4,0,0,68,0.0,1.0,0.0,0.0,1.0,79.00797165633303,1,80,31200000
19,76,1.0,0.0,1,6,66,1.0,1,1,2.0,1.0,2.0,3,0,1,65,1.0,1.0,0.0,0.0,1.0,65.27900797165633,0,0,0
17,94,2.0,2.0,1,4,57,1.0,1,4,1.0,2.0,1.0,4,0,1,72,1.0,1.0,0.0,1.0,0.0,80.15943312666076,1,85,33150000
29,67,2.0,0.0,1,8,83,1.0,1,2,0.0,1.0,2.0,4,1,0,67,0.0,1.0,0.0,0.0,1.0,82.4623560673162,1,85,33150000
16,82,0.0,1.0,1,8,70,2.0,1,4,0.0,2.0,1.0,4,0,0,68,1.0,0.0,0.0,0.0,1.0,75.46501328609388,1,80,31200000
14,98,1.0,1.0,1,8,99,0.0,1,0,2.0,1.0,1.0,3,0,1,69,1.0,1.0,0.0,0.0,1.0,64.65899025686448,0,0,0
24,85,1.0,1.0,1,10,83,0.0,1,1,1.0,2.0,2.0,4,0,0,70,1.0,0.0,0.0,1.0,0.0,71.74490699734277,1,75,29250000
15,93,2.0,1.0,1,9,96,1.0,1,1,1.0,1.0,0.0,2,0,0,69,1.0,1.0,0.0,1.0,0.0,77.5022143489814,1,80,31200000
14,86,2.0,2.0,1,6,62,1.0,1,1,1.0,1.0,2.0,2,0,1,68,0.0,1.0,0.0,0.0,1.0,75.28786536758193,1,80,31200000
11,94,1.0,1.0,0,9,66,1.0,0,2,0.0,2.0,2.0,2,0,1,65,0.0,1.0,0.0,1.0,0.0,73.78210806023029,1,75,29250000
17,98,1.0,2.0,1,7,68,1.0,1,1,0.0,1.0,2.0,4,0,1,70,1.0,0.0,0.0,1.0,0.0,79.80513728963685,1,80,31200000
20,71,1.0,0.0,1,6,92,2.0,1,1,0.0,1.0,0.0,4,0,1,65,0.0,0.0,0.0,0.0,1.0,78.12223206377324,1,80,31200000
21,67,1.0,0.0,0,6,61,1.0,1,0,0.0,1.0,2.0,3,0,0,61,0.0,1.0,0.0,1.0,0.0,71.30203720106289,1,75,29250000
26,79,1.0,0.0,0,7,97,1.0,1,1,2.0,1.0,2.0,2,0,1,69,0.0,1.0,0.0,0.0,1.0,71.03631532329496,1,75,29250000
23,88,1.0,0.0,1,7,52,1.0,1,0,1.0,0.0,1.0,4,0,1,67,1.0,1.0,0.0,0.0,1.0,74.66784765279007,1,75,29250000
19,69,1.0,1.0,1,9,94,1.0,1,1,0.0,2.0,2.0,3,0,1,65,1.0,1.0,0.0,1.0,0.0,72.8963684676705,1,75,29250000
19,60,1.0,1.0,0,8,73,2.0,1,3,1.0,0.0,1.0,3,0,1,63,0.0,1.0,0.0,0.0,1.0,70.23914968999114,1,75,29250000
23,74,1.0,2.0,1,6,76,1.0,1,0,1.0,2.0,0.0,4,0,1,67,0.0,1.0,0.0,0.0,1.0,72.18777679362267,1,75,29250000
28,99,2.0,0.0,0,5,100,1.0,1,6,1.0,1.0,1.0,5,0,0,76,0.0,1.0,0.0,1.0,0.0,88.04251550044287,1,90,35100000
21,88,1.0,1.0,0,8,94,1.0,1,0,1.0,2.0,1.0,3,0,1,70,1.0,0.0,0.0,0.0,1.0,75.3764393268379,1,80,31200000
17,76,1.0,2.0,1,8,95,0.0,1,1,0.0,1.0,1.0,4,0,0,67,0.0,0.0,1.0,0.0,1.0,69.88485385296724,0,0,0
14,68,2.0,2.0,1,9,79,0.0,1,2,0.0,1.0,2.0,4,0,0,66,0.0,0.0,0.0,0.0,1.0,71.03631532329496,1,75,29250000
11,74,1.0,2.0,1,7,98,0.0,1,1,0.0,1.0,2.0,2,0,1,65,1.0,1.0,0.0,0.0,1.0,65.8104517271922,0,0,0
24,67,0.0,2.0,0,8,84,2.0,1,0,0.0,1.0,1.0,1,0,0,65,1.0,0.0,0.0,0.0,1.0,74.75642161204607,1,75,29250000
23,64,0.0,1.0,0,8,91,1.0,1,2,0.0,1.0,0.0,3,0,0,63,1.0,1.0,0.0,0.0,0.0,68.2905225863596,0,0,0
23,96,1.0,2.0,1,5,86,1.0,1,3,1.0,2.0,1.0,3,1,1,74,1.0,1.0,0.0,0.0,1.0,79.80513728963685,1,80,31200000
19,100,0.0,2.0,1,7,89,2.0,1,2,2.0,0.0,1.0,3,0,1,72,0.0,0.0,0.0,1.0,0.0,73.2506643046944,1,75,29250000
28,67,2.0,2.0,0,8,82,0.0,1,1,2.0,0.0,1.0,4,0,0,68,1.0,1.0,0.0,0.0,1.0,69.26483613817537,0,0,0
17,62,1.0,0.0,0,8,86,2.0,1,2,1.0,1.0,1.0,4,0,0,62,1.0,1.0,0.0,1.0,0.0,69.17626217891939,0,0,0
26,73,0.0,2.0,0,7,72,1.0,1,1,0.0,0.0,1.0,3,0,1,65,0.0,0.0,0.0,0.0,0.0,72.27635075287864,1,75,29250000
20,78,2.0,1.0,1,10,85,1.0,1,1,2.0,2.0,0.0,3,0,1,69,0.0,1.0,0.0,0.0,1.0,72.63064658990257,1,75,29250000
16,68,1.0,0.0,1,10,64,1.0,1,2,2.0,0.0,0.0,2,0,1,61,1.0,1.0,0.0,1.0,0.0,60.4074402125775,0,0,0
24,72,1.0,1.0,1,7,82,2.0,1,2,1.0,1.0,2.0,4,0,1,67,0.0,1.0,0.0,0.0,0.0,76.70504871567758,1,80,31200000
22,68,1.0,2.0,0,7,76,1.0,1,1,1.0,1.0,2.0,4,0,1,66,1.0,1.0,0.0,0.0,1.0,70.15057573073517,1,75,29250000
22,91,0.0,1.0,1,8,95,1.0,1,1,0.0,2.0,1.0,2,0,1,70,0.0,1.0,0.0,0.0,1.0,76.35075287865367,1,80,31200000
20,89,1.0,2.0,0,7,84,0.0,1,5,2.0,1.0,1.0,3,0,1,72,1.0,0.0,1.0,1.0,0.0,67.31620903454385,0,0,0
20,85,2.0,0.0,1,9,80,1.0,1,3,0.0,1.0,1.0,3,0,1,69,0.0,0.0,1.0,1.0,0.0,82.72807794508414,1,85,33150000
34,75,0.0,1.0,1,5,66,1.0,1,0,0.0,1.0,2.0,3,0,1,68,0.0,1.0,0.0,0.0,1.0,77.76793622674933,1,80,31200000
27,96,1.0,1.0,0,7,93,1.0,1,2,1.0,1.0,1.0,2,0,1,74,1.0,0.0,0.0,0.0,1.0,81.57661647475642,1,85,33150000
24,99,2.0,1.0,0,8,53,2.0,1,1,0.0,1.0,1.0,3,1,1,70,0.0,1.0,0.0,0.0,1.0,91.93976970770593,1,95,37050000
21,67,1.0,1.0,1,9,95,2.0,1,1,1.0,1.0,2.0,4,0,1,67,0.0,1.0,0.0,0.0,1.0,74.49069973427811,1,75,29250000
26,69,1.0,1.0,1,5,83,1.0,1,4,1.0,2.0,1.0,2,0,0,68,0.0,1.0,0.0,1.0,0.0,73.16209034543843,1,75,29250000
23,81,2.0,0.0,0,6,59,1.0,1,2,2.0,2.0,1.0,1,0,0,69,0.0,0.0,1.0,0.0,1.0,74.49069973427811,1,75,29250000
20,64,2.0,0.0,0,4,95,1.0,1,4,1.0,1.0,1.0,4,0,1,66,1.0,1.0,0.0,0.0,1.0,72.98494242692648,1,75,29250000
18,77,1.0,0.0,0,6,66,2.0,1,3,1.0,2.0,2.0,3,0,1,66,1.0,0.0,0.0,1.0,0.0,74.40212577502214,1,75,29250000
20,83,2.0,2.0,1,5,58,1.0,1,1,1.0,1.0,1.0,3,0,1,68,1.0,1.0,0.0,0.0,1.0,77.41364038972543,1,80,31200000
1,81,1.0,1.0,1,8,66,1.0,1,1,0.0,1.0,0.0,2,0,1,60,1.0,0.0,0.0,0.0,1.0,64.39326837909654,0,0,0
21,73,2.0,1.0,0,7,98,2.0,1,0,2.0,2.0,2.0,4,1,1,69,1.0,0.0,1.0,0.0,1.0,76.61647475642161,1,80,31200000
17,82,2.0,1.0,0,7,88,1.0,1,1,1.0,1.0,0.0,1,1,1,66,1.0,1.0,0.0,0.0,1.0,74.84499557130204,1,75,29250000
30,98,1.0,2.0,1,7,96,1.0,1,1,1.0,1.0,1.0,3,0,0,77,0.0,0.0,1.0,0.0,1.0,84.85385296722762,1,85,33150000
20,68,1.0,0.0,0,9,65,0.0,1,1,2.0,1.0,0.0,5,0,1,63,1.0,0.0,0.0,0.0,1.0,58.81310894596988,0,0,0
13,86,1.0,0.0,1,5,54,1.0,1,3,2.0,2.0,1.0,3,1,1,66,1.0,0.0,0.0,0.0,1.0,64.92471213463241,0,0,0
20,62,2.0,1.0,1,4,78,1.0,0,1,2.0,1.0,2.0,4,0,0,64,0.0,1.0,0.0,1.0,0.0,67.13906111603188,0,0,0
14,63,2.0,2.0,0,8,74,1.0,1,1,0.0,1.0,1.0,4,0,0,63,0.0,0.0,1.0,1.0,0.0,72.98494242692648,1,75,29250000
23,82,0.0,1.0,1,6,86,1.0,1,0,2.0,1.0,1.0,4,0,1,68,1.0,1.0,0.0,0.0,1.0,65.27900797165633,0,0,0
22,64,2.0,1.0,0,5,77,1.0,1,1,2.0,1.0,0.0,2,0,1,65,0.0,0.0,0.0,0.0,1.0,68.91054030115146,0,0,0
26,61,2.0,1.0,1,8,70,0.0,1,1,1.0,1.0,1.0,4,1,1,65,0.0,0.0,1.0,1.0,0.0,70.15057573073517,1,75,29250000
15,67,2.0,2.0,1,4,50,0.0,1,0,1.0,1.0,2.0,1,0,1,64,1.0,0.0,0.0,0.0,1.0,65.8104517271922,0,0,0
20,83,2.0,1.0,1,6,73,1.0,1,0,2.0,1.0,2.0,3,0,1,68,1.0,0.0,0.0,0.0,0.0,72.98494242692648,1,75,29250000
12,88,0.0,1.0,1,4,56,1.0,1,0,0.0,2.0,1.0,2,0,1,62,0.0,1.0,0.0,0.0,0.0,67.13906111603188,0,0,0
24,68,1.0,1.0,1,7,96,1.0,1,1,0.0,2.0,2.0,3,0,1,67,1.0,1.0,0.0,0.0,1.0,75.99645704162975,1,80,31200000
23,87,2.0,2.0,1,9,96,2.0,1,1,1.0,1.0,2.0,1,0,0,73,0.0,0.0,0.0,0.0,1.0,86.53675819309123,1,90,35100000
23,67,2.0,2.0,1,6,90,1.0,1,2,2.0,1.0,2.0,3,0,0,69,0.0,1.0,0.0,0.0,1.0,72.01062887511071,1,75,29250000
20,85,1.0,1.0,0,6,58,0.0,1,0,0.0,1.0,0.0,2,0,1,65,0.0,0.0,1.0,0.0,1.0,71.74490699734277,1,75,29250000
22,76,1.0,1.0,1,10,57,1.0,1,1,1.0,2.0,1.0,3,0,1,66,0.0,1.0,0.0,0.0,0.0,71.56775907883083,1,75,29250000
30,86,2.0,1.0,0,8,78,1.0,1,4,1.0,0.0,2.0,2,0,1,73,1.0,0.0,0.0,0.0,0.0,85.03100088573959,1,90,35100000
18,100,2.0,1.0,1,10,86,1.0,1,1,1.0,1.0,1.0,3,0,1,72,1.0,1.0,0.0,0.0,1.0,81.66519043401239,1,85,33150000
21,98,1.0,1.0,1,7,95,0.0,1,3,2.0,0.0,1.0,1,0,1,72,1.0,1.0,0.0,0.0,1.0,69.35341009743135,0,0,0
13,60,0.0,2.0,1,7,95,1.0,1,1,0.0,1.0,2.0,1,0,0,61,0.0,1.0,0.0,0.0,1.0,62.090345438441084,0,0,0
15,95,2.0,1.0,1,9,58,0.0,1,2,0.0,2.0,1.0,3,0,0,69,0.0,1.0,0.0,0.0,1.0,77.85651018600531,1,80,31200000
21,63,2.0,1.0,0,7,100,1.0,1,1,2.0,1.0,1.0,2,0,0,66,0.0,0.0,1.0,1.0,0.0,68.82196634189548,0,0,0
27,98,2.0,2.0,0,7,58,1.0,1,1,2.0,1.0,2.0,3,0,0,74,1.0,0.0,1.0,0.0,0.0,81.93091231178033,1,85,33150000
18,71,2.0,0.0,1,4,92,1.0,1,1,0.0,1.0,0.0,4,1,0,64,1.0,0.0,0.0,0.0,1.0,76.70504871567758,1,80,31200000
19,75,1.0,2.0,1,10,79,1.0,1,1,1.0,1.0,1.0,2,0,0,66,1.0,1.0,0.0,0.0,1.0,70.06200177147917,1,75,29250000
18,64,2.0,1.0,1,8,84,1.0,0,2,1.0,1.0,1.0,3,0,0,64,1.0,0.0,0.0,0.0,1.0,71.03631532329496,1,75,29250000
17,64,2.0,2.0,0,7,80,0.0,1,3,1.0,1.0,2.0,4,0,1,66,0.0,1.0,0.0,0.0,1.0,67.22763507528786,0,0,0
22,89,1.0,2.0,0,8,93,1.0,1,2,2.0,0.0,1.0,5,0,1,72,0.0,1.0,0.0,0.0,1.0,72.63064658990257,1,75,29250000
11,98,2.0,2.0,1,5,82,2.0,1,1,1.0,1.0,1.0,2,0,1,71,0.0,0.0,1.0,0.0,1.0,82.1080602302923,1,85,33150000
28,84,2.0,1.0,1,6,92,1.0,1,1,1.0,1.0,0.0,3,1,0,70,1.0,1.0,0.0,0.0,1.0,82.19663418954826,1,85,33150000
16,89,2.0,1.0,1,8,58,0.0,1,2,0.0,1.0,1.0,3,0,1,67,1.0,0.0,0.0,1.0,0.0,76.17360496014172,1,80,31200000
24,90,1.0,2.0,0,7,93,0.0,1,1,0.0,2.0,1.0,2,1,1,71,1.0,0.0,1.0,0.0,1.0,77.59078830823736,1,80,31200000
12,71,1.0,0.0,0,8,100,1.0,1,2,2.0,1.0,1.0,3,1,1,63,1.0,0.0,0.0,0.0,1.0,60.23029229406555,0,0,0
24,62,1.0,2.0,0,7,83,0.0,1,1,1.0,0.0,1.0,2,0,0,64,1.0,0.0,0.0,1.0,0.0,64.48184233835252,0,0,0
24,60,1.0,1.0,1,8,99,1.0,1,2,0.0,0.0,1.0,1,0,1,64,1.0,1.0,0.0,1.0,0.0,72.98494242692648,1,75,29250000
22,74,1.0,0.0,0,5,61,1.0,1,1,0.0,1.0,2.0,3,0,0,65,1.0,0.0,1.0,0.0,1.0,75.11071744906997,1,80,31200000
14,70,1.0,1.0,1,9,91,2.0,1,2,1.0,1.0,1.0,4,0,0,65,1.0,1.0,0.0,0.0,1.0,70.85916740478298,1,75,29250000
21,62,1.0,0.0,0,6,58,1.0,1,2,0.0,2.0,1.0,3,0,0,62,0.0,0.0,0.0,1.0,0.0,70.94774136403896,1,75,29250000
13,67,2.0,2.0,1,7,76,1.0,1,2,0.0,1.0,1.0,5,0,1,65,0.0,1.0,0.0,0.0,1.0,74.31355181576616,1,75,29250000
18,65,1.0,2.0,0,6,83,0.0,1,1,1.0,2.0,1.0,2,0,1,64,0.0,1.0,0.0,0.0,1.0,62.35606731620904,0,0,0
26,97,1.0,1.0,1,7,83,0.0,1,2,0.0,1.0,2.0,3,0,1,74,1.0,0.0,1.0,0.0,1.0,81.31089459698848,1,85,33150000
25,66,1.0,2.0,1,7,84,0.0,1,2,2.0,1.0,2.0,1,0,1,67,1.0,1.0,0.0,0.0,1.0,62.79893711248893,0,0,0
20,82,0.0,1.0,0,8,66,0.0,1,0,2.0,1.0,2.0,2,0,1,66,1.0,0.0,1.0,0.0,1.0,58.45881310894596,0,0,0
14,84,2.0,2.0,0,8,99,1.0,0,3,1.0,2.0,1.0,4,0,0,70,1.0,0.0,1.0,0.0,1.0,75.99645704162975,1,80,31200000
24,82,1.0,2.0,0,8,50,1.0,1,0,1.0,1.0,2.0,2,0,1,68,1.0,0.0,1.0,1.0,0.0,74.5792736935341,1,75,29250000
20,64,1.0,1.0,0,6,81,1.0,1,0,2.0,2.0,2.0,1,0,0,64,1.0,1.0,0.0,1.0,0.0,63.06465899025686,0,0,0
6,73,1.0,1.0,0,8,93,0.0,1,0,0.0,1.0,1.0,1,1,0,58,0.0,1.0,0.0,0.0,0.0,59.69884853852967,0,0,0
25,62,1.0,1.0,1,7,95,0.0,1,1,2.0,1.0,1.0,4,1,1,65,1.0,0.0,0.0,0.0,1.0,61.027457927369355,0,0,0
20,76,1.0,2.0,1,7,86,1.0,1,2,1.0,1.0,0.0,5,0,0,68,1.0,1.0,0.0,0.0,1.0,71.74490699734277,1,75,29250000
27,68,0.0,1.0,0,8,79,1.0,1,2,0.0,2.0,0.0,1,1,0,64,0.0,0.0,1.0,1.0,0.0,71.30203720106289,1,75,29250000
13,82,1.0,2.0,0,5,73,0.0,1,4,0.0,1.0,0.0,4,0,1,66,1.0,1.0,0.0,0.0,1.0,68.64481842338353,0,0,0
1,88,1.0,2.0,1,4,72,2.0,1,3,1.0,1.0,0.0,2,0,1,92,0.0,0.0,0.0,0.0,1.0,82.63950398582816,1,85,33150000
22,81,2.0,1.0,1,9,71,1.0,1,2,2.0,0.0,0.0,4,0,1,69,1.0,1.0,0.0,0.0,1.0,74.04782993799822,1,75,29250000
22,77,1.0,2.0,0,7,85,0.0,1,2,0.0,1.0,1.0,2,0,1,68,1.0,0.0,0.0,0.0,1.0,72.80779450841452,1,75,29250000
10,75,1.0,1.0,0,8,87,0.0,1,2,1.0,1.0,2.0,4,1,0,63,1.0,1.0,0.0,0.0,1.0,60.05314437555358,0,0,0
14,94,0.0,1.0,1,6,76,1.0,0,0,0.0,0.0,1.0,3,0,1,64,1.0,1.0,0.0,0.0,1.0,70.15057573073517,1,75,29250000
37,69,1.0,2.0,1,9,87,1.0,0,1,0.0,1.0,0.0,2,0,0,68,1.0,0.0,0.0,0.0,0.0,82.4623560673162,1,85,33150000
18,89,1.0,0.0,0,8,76,2.0,1,0,0.0,1.0,2.0,2,0,1,67,1.0,1.0,0.0,0.0,1.0,81.48804251550044,1,85,33150000
24,90,0.0,1.0,1,7,55,1.0,1,1,2.0,1.0,0.0,2,0,1,68,1.0,0.0,1.0,0.0,0.0,67.13906111603188,0,0,0
16,77,1.0,1.0,1,7,93,1.0,1,1,0.0,1.0,2.0,2,0,1,66,1.0,1.0,0.0,1.0,0.0,73.51638618246236,1,75,29250000
7,72,1.0,1.0,1,4,94,1.0,1,4,1.0,1.0,2.0,4,0,1,66,0.0,0.0,1.0,0.0,1.0,64.21612046058458,0,0,0
19,79,1.0,2.0,1,8,63,1.0,1,4,0.0,2.0,1.0,2,0,1,68,1.0,1.0,0.0,1.0,0.0,76.26217891939768,1,80,31200000
18,64,1.0,2.0,1,9,89,0.0,1,1,1.0,2.0,1.0,3,0,1,64,0.0,1.0,0.0,1.0,0.0,62.17891939769707,0,0,0
18,62,2.0,1.0,1,7,76,1.0,1,2,1.0,1.0,0.0,3,1,0,63,0.0,0.0,0.0,0.0,1.0,70.15057573073516,1,75,29250000
19,64,1.0,1.0,1,7,56,1.0,1,0,0.0,1.0,1.0,4,0,0,62,0.0,1.0,0.0,0.0,1.0,70.4162976085031,1,75,29250000
22,67,1.0,2.0,0,7,70,2.0,1,2,0.0,1.0,2.0,2,0,1,66,0.0,1.0,0.0,0.0,1.0,78.83082373782108,1,80,31200000
19,80,2.0,1.0,1,9,54,1.0,1,0,0.0,1.0,0.0,2,0,1,65,1.0,0.0,1.0,1.0,0.0,79.27369353410097,1,80,31200000
12,94,1.0,0.0,1,9,89,1.0,1,1,0.0,0.0,0.0,3,0,1,66,0.0,1.0,0.0,0.0,1.0,74.75642161204607,1,75,29250000
23,69,1.0,2.0,1,6,60,1.0,1,2,0.0,2.0,0.0,4,0,1,66,0.0,1.0,0.0,0.0,1.0,75.19929140832595,1,80,31200000
8,97,1.0,2.0,1,8,58,2.0,1,2,2.0,1.0,1.0,2,0,0,69,1.0,0.0,0.0,0.0,1.0,70.68201948627103,1,75,29250000
8,98,0.0,1.0,1,7,60,1.0,1,1,2.0,2.0,0.0,3,0,0,67,0.0,0.0,1.0,0.0,1.0,60.938883968113366,0,0,0
24,98,1.0,2.0,0,8,61,1.0,1,6,1.0,2.0,2.0,3,0,0,75,0.0,1.0,0.0,0.0,1.0,81.13374667847651,1,85,33150000
23,94,2.0,1.0,1,6,84,2.0,1,0,0.0,2.0,1.0,3,0,1,73,1.0,0.0,1.0,0.0,1.0,92.20549158547387,1,95,37050000
20,75,1.0,1.0,1,9,82,2.0,1,0,0.0,0.0,2.0,5,0,0,66,1.0,0.0,0.0,1.0,0.0,79.36226749335694,1,80,31200000
12,63,1.0,1.0,0,8,56,0.0,1,4,1.0,1.0,2.0,4,0,1,61,1.0,0.0,0.0,1.0,0.0,57.750221434898144,0,0,0
16,83,1.0,1.0,1,9,86,1.0,1,5,0.0,2.0,0.0,4,0,0,68,0.0,1.0,0.0,1.0,0.0,75.64216120460586,1,80,31200000
18,82,1.0,1.0,1,5,67,2.0,0,1,1.0,2.0,1.0,4,0,1,67,1.0,0.0,0.0,0.0,1.0,75.81930912311779,1,80,31200000
10,94,1.0,2.0,0,5,73,1.0,1,1,1.0,1.0,0.0,3,0,1,66,1.0,1.0,0.0,1.0,0.0,69.44198405668733,0,0,0
16,100,1.0,2.0,0,10,56,1.0,1,1,2.0,1.0,1.0,2,0,0,69,1.0,1.0,0.0,0.0,1.0,70.32772364924712,1,75,29250000
24,80,1.0,1.0,0,9,85,0.0,1,3,0.0,1.0,2.0,4,0,1,69,1.0,1.0,0.0,0.0,1.0,74.75642161204607,1,75,29250000
29,74,1.0,2.0,1,6,69,1.0,1,1,0.0,2.0,0.0,1,0,0,67,0.0,0.0,0.0,0.0,0.0,79.27369353410097,1,80,31200000
17,67,2.0,1.0,0,8,82,1.0,1,0,1.0,1.0,2.0,4,0,0,65,1.0,1.0,0.0,0.0,1.0,71.6563330380868,1,75,29250000
25,60,1.0,0.0,0,6,71,0.0,1,2,2.0,1.0,2.0,2,0,1,63,1.0,1.0,0.0,0.0,1.0,59.61027457927369,0,0,0
9,80,1.0,0.0,1,4,52,0.0,1,1,2.0,1.0,2.0,2,0,0,63,1.0,0.0,1.0,0.0,1.0,56.06731620903454,0,0,0
24,82,1.0,1.0,0,4,85,0.0,0,1,0.0,1.0,0.0,2,0,1,66,1.0,1.0,0.0,0.0,1.0,73.51638618246236,1,75,29250000
15,93,1.0,1.0,1,7,78,0.0,1,0,1.0,1.0,0.0,4,0,1,66,1.0,1.0,0.0,1.0,0.0,67.0504871567759,0,0,0
22,80,1.0,2.0,1,9,72,0.0,1,2,1.0,1.0,1.0,4,0,0,69,1.0,0.0,0.0,0.0,1.0,69.44198405668733,0,0,0
19,97,2.0,1.0,1,9,60,2.0,1,3,1.0,1.0,0.0,4,0,0,72,1.0,0.0,1.0,1.0,0.0,86.00531443755534,1,90,35100000
28,85,1.0,1.0,1,9,81,0.0,1,2,0.0,1.0,1.0,3,0,1,70,1.0,1.0,0.0,0.0,1.0,77.94508414526129,1,80,31200000
15,94,1.0,2.0,1,8,64,1.0,1,2,0.0,1.0,0.0,1,0,1,68,1.0,0.0,0.0,0.0,1.0,77.14791851195749,1,80,31200000
24,66,2.0,1.0,1,7,71,0.0,1,1,0.0,2.0,1.0,3,0,1,66,1.0,1.0,0.0,0.0,1.0,75.11071744906998,1,80,31200000
18,94,0.0,1.0,1,9,53,1.0,1,3,0.0,1.0,0.0,3,0,0,67,1.0,0.0,0.0,1.0,0.0,73.51638618246236,1,75,29250000
19,87,2.0,1.0,0,4,89,1.0,1,0,0.0,0.0,2.0,5,1,0,68,1.0,0.0,1.0,1.0,0.0,82.1080602302923,1,85,33150000
19,67,1.0,0.0,1,8,55,1.0,0,0,1.0,2.0,2.0,4,0,1,62,0.0,1.0,0.0,0.0,1.0,66.51904340124003,0,0,0
15,68,1.0,2.0,0,5,95,2.0,1,1,1.0,1.0,2.0,2,1,0,64,0.0,0.0,0.0,0.0,1.0,70.4162976085031,1,75,29250000
20,97,2.0,0.0,1,6,93,0.0,1,1,2.0,2.0,2.0,1,0,1,71,1.0,0.0,0.0,0.0,0.0,72.63064658990257,1,75,29250000
20,61,2.0,1.0,0,8,99,1.0,1,0,1.0,2.0,1.0,4,0,1,65,1.0,0.0,0.0,0.0,1.0,71.92205491585474,1,75,29250000
21,79,1.0,1.0,1,8,95,2.0,1,0,1.0,1.0,1.0,2,0,0,69,1.0,0.0,1.0,0.0,1.0,77.67936226749336,1,80,31200000
21,73,1.0,1.0,0,6,99,1.0,0,1,0.0,1.0,1.0,5,0,1,65,1.0,1.0,0.0,0.0,1.0,74.49069973427811,1,75,29250000
25,87,1.0,1.0,0,8,94,2.0,1,0,1.0,2.0,2.0,4,0,1,71,1.0,1.0,0.0,0.0,1.0,81.93091231178033,1,85,33150000
26,94,0.0,1.0,0,8,56,0.0,1,1,2.0,1.0,0.0,2,0,0,69,1.0,0.0,0.0,0.0,1.0,64.83613817537643,0,0,0
14,74,2.0,1.0,1,7,72,2.0,0,2,1.0,1.0,0.0,3,0,1,65,0.0,0.0,0.0,0.0,1.0,75.99645704162975,1,80,31200000
25,77,0.0,1.0,1,7,54,1.0,1,2,1.0,1.0,1.0,1,0,1,66,1.0,0.0,0.0,1.0,0.0,68.64481842338353,0,0,0
